,tweet
130,Slot Penukaran Uang Edisi Khusus Rp 75 Ribu Sudah Penuh Hingga 30 September 2020  http://dlvr.it/Rdxq2c  pic.twitter.com/RtEtqYA7Xq
131,Bentar lagi orang orang berebut nyari uang 75 ribu yang baru
132,Fakta Suku Tidung di Uang Pecahan Baru Rp 75 Ribu  https://youtu.be/gjLJoNX2W-Q  via @YouTube
133,BI Beri Wali Kota Risma Uang Baru Pecahan Rp 75 Ribu  https://d-onenews.com/bi-beri-wali-kota-risma-uang-baru-pecahan-rp-75-ribu/ …
134,"Bocah Berbaju Dayak di Uang Rp 75 Ribu, Ayahnya Pegawai Bank Indonesia
 https://www.nusawarta.info/2020/08/bocah-berbaju-dayak-di-uang-rp-75-ribu.html …"
135,"Astagah...

#Uang75Ribu #75thIndonesia http://kmp.im/AGAV68 "
136,kasian banget udah bangga jadi perwakilan budaya indonesia mukanya ada di uang spesial 75 ribu malah dikatain asing... fuck u all
137,"Model Uang Tujuh Puluh Lima Ribu Angkat Bicara  https://tanda-baca.co.id/model-uang-tujuh-puluh-lima-ribu-angkat-bicara/ …
#Uang75Ribu #duit75ribu @PomidorOrganik @pppaayez @KemenkeuRI @peruriID @NgomonginUang @infoindonesia88 @infoIndonesia13 @INFOINDONESIA12"
138,Pengen uang 75 ribu tp males ngantri
139,"Nyan ban ka di teubit baje adat tanyoe lam peng 75.000
Dari berbagai pakaian adat yang ada di dalam pecahan uang 75.000 tersebut dapat dilihat kiri paling ujung ada salah satu gambar anak laki laki yang memakai baju adat Aceh dengan penutup kepala kupiah mekeutop

#Uang75Ribu  pic.twitter.com/NSqxKDNSwJ"
140,"#Uang75Ribu
 https://youtu.be/vColFqpeTrw "
141,AAAAAA SINI AKU KASIH HADIAH UANG 75 RIBU NI A LIMITED EDITION 😍😍😍😍  pic.twitter.com/RqZkx0ewCL
142,"Ananda Saubaki, bocah 8 tahun asal NTT itu menjadi salah satu anak yang wajahnya terpampang dalam uang baru Rp 75 ribu. Begini kisahnya. #publisherstory https://kumparan.com/florespedia/mengenal-ananda-anak-ntt-yang-fotonya-ada-di-uang-baru-rp-75-ribu-1u26orQRXf6?utm_source=kumApp&utm_campaign=share&shareID=ZFU4Q6Gx2LNj …"
143,"Masih ada kesempatan tenyata,semoga dapat ah...barang 2 lembar buat anak saya😁
udah janji keucap,tapi ternyata lagi sudah dapatnya 😁
#Uang75Ribu  https://twitter.com/tempodotco/status/1296003453727072256 …"
144,"Sebelum perilisan Uang Peringatan Kemerdekaan 75 ribu Rupiah, netizen sempat dibombardir dengan kabar hoax terkait uang tersebut. Mulai dari pakaian adat China sampai Arab/Syar'i.

 https://nawalakarsa.id/news-from-asia/serba-serbi-hoax-dan-cocoklogi-terkait-uang-75-ribu-rupiah/ …"
145,"Tak Hanya Rupiah Pecahan 75 Ribu, Berikut Uang Khusus yang Pernah Dicetak BI  https://palu.tribunnews.com/2020/08/19/tak-hanya-rupiah-pecahan-75-ribu-berikut-uang-khusus-yang-pernah-dicetak-bi …"
146,"#Uang75Ribu

mau nyari uang baru,DKI kagak bisa dapat slotnya penuh semua sampai 30 September.
nunggu aja dah 5 tahun lagi...kali aja ada edisi 80 ribu☺

Pesen dari sekarang bisa ngk @bank_indonesia  ?☺"
147,"Wali Kota Risma Terima Uang Baru Pecahan Rp 75 Ribu dari BI
 https://www.suarasurabaya.net/kelanakota/2020/wali-kota-risma-terima-uang-baru-pecahan-rp-75-ribu-dari-bi/ …"
148,"Gorontalo dan Minangkabau.

Selain baju adat suku Tidung di lembaran uang 75 ribu (edisi khusus  #DirgahayuIndonesia75th ), ada satu lagi yg menarik perhatian gue, baju adat Makuta dari Gorontalo. Selewat berita muncul di TL gue, dan gue tertarik dg nama anak di foto tsb. https://twitter.com/merdekadotcom/status/1296022102403715072 …"
149,#KabarJombang BRI Belum Bisa Pastikan Kapan Uang Baru Rp 75 Ribu Beredar di Jombang  https://kabarjombang.com/bri-belum-bisa-pastikan-kapan-uang-baru-rp-75-ribu-beredar-di-jombang/ …
150,"Kamu Mau Dapat Uang Baru Rp 75 Ribu, Cek di Sini! -  http://www.kalderanews.com/2020/08/kamu-mau-dapat-uang-baru-rp-75-ribu-cek-di-sini/ …"
151,"Papua memang mendapat tempat khusus di hati Presiden Jokowi, sejak beliau menjabat pembangunan di Papua semakin masif setelah puluhan tahun seolah terlupakan. Oleh karena itu jembatan Youtefa yg merupakan ikon Papua masuk di uang Rp 75 ribu.
@FaGtng @cece_safitri @triwul82 pic.twitter.com/qWuTJLomMG"
152,"Berikut adalah pengalaman serta review kami perihal penampakan Uang Peringatan Kemerdekaan 75 ribu Rupiah yang dirilis Bank Indonesia.
 http://nawalakarsa.id/news-from-asia/pengalaman-dan-review-uang-75-ribu-rupiah/ …"
153,"Selamat malam Gais!
Nih beredar info apa benar uang 75.000 yang baru hanya sebuah merchandise untuk koleksi? Cek faktanya yuk!
.
.
Nah jadi Bank Indonesia (BI) menjelaskan uang baru dengan pecahan Rp75 ribu adalah…  https://www.instagram.com/p/CEElzIHl-bU/?igshid=g69ju2kyaixg …"
154,"Ananda Saubaki, bocah 8 tahun asal NTT itu menjadi salah satu anak yang wajahnya terpampang dalam uang baru Rp 75 ribu. Begini kisahnya. #publisherstory https://kumparan.com/florespedia/mengenal-ananda-anak-ntt-yang-fotonya-ada-di-uang-baru-rp-75-ribu-1u26orQRXf6?utm_medium=post&utm_source=Twitter&utm_campaign=int …"
155,"Aa mendapat kunjungan dari Bapak Erwin Soeriadimadja, Kepala Kantor Perwakilan Bank Indonesia Banten  untuk menerima uang edisi khusus Peringatan Kemerdekaan pecahan 75 ribu rupiah yang baru saja dirilis tanggal 17…  https://www.instagram.com/p/CEEj-L5JV6n/?igshid=1ejsbzniuhuap …"
156,"Tadi siang saya berbincang-bincang dengan kawan yang orang Tidung, menanyakan perihal pakaian adat yang tergambar di uang 75 ribu itu. Dia bilang itu salah satu pakaian adat Tidung.  https://twitter.com/mascepp/status/1295706848415191040 …"
157,"BI mengeluarkan uang baru 75 ribu, bagi yang sudah memiliki akan saya beli 10 ribu per lembar"
158,"Uang Baru 75 Ribu, Bisa Dapat Jajan Makanan Apa Saja?  https://food.detik.com/info-kuliner/d-5139514/uang-baru-75-ribu-bisa-dapat-jajan-makanan-apa-saja?utm_source=twitter&utm_medium=oa&utm_content=detikfood&utm_campaign=cmssocmed …"
159,"Dalam lembaran uang baru 75 ribu rupiah, sedikitnya ada 3 proyek infrastruktur besar yang terpampang di dalamnya. Simak ulasan berikut ini!  http://cnnindonesia.com/tv  pic.twitter.com/HITmAr3Pp9"
160,Pemesanan Uang Khusus HUT RI Rp 75 Ribu di Sumsel Capai 2.700 Lembar  https://ur-ban.id/pemesanan-uang-khusus-hut-ri-rp-75-ribu-di-sumsel-capai-2-700-lembar/ …
161,"Trik Membedakan Asli atau Palsu Uang Pecahan Baru Rp 75 Ribu, Misteri Angka Nol Terjawab, Apa Itu?  https://jatim.tribunnews.com/2020/08/19/trik-membedakan-asli-atau-palsu-uang-pecahan-baru-rp-75-ribu-misteri-angka-nol-terjawab-apa-itu …"
162,"disimpan dlm plastik dan dipajang di pigura atau ditempel dlm buku diary. Uang itu tidak beredar jd alat pembayaran (lagian musingin ngitung kembaliannya) juga tidak ditabung di bank utk mendapat bunga. 🤔
Kegiatan yg mengherankan.
Kamu ya? Ikut2an koleksi uang 75 ribu?"
163,"What is new? Uang pecahan Rp 75 ribu dicetak. Lalu org menukar uang lama (selembar 50 ribuan, selembar 20 rb dan selembar 5 rb) dgn selembar 75 rb baru."
164,"Uang Rp 75.000 dijual seharga 5juta....ada yang minat?
Monggo 😂🤣
#Uang75Ribu  pic.twitter.com/ICyr4zt3EU"
165,"Uang pecahan Rp 75 ribu terus dicari banyak orang, Di Solo, Wali Kota Rudy menjadi orang pertama yang menerimanya.

Artikel asli dimuat di mitra Teras, Solotrust  https://www.teras.id/news/pat-67/257958/wali-kota-fx-hadi-rudyatmo-orang-pertama-di-solo-terima-uang-pecahan-rp-75-ribu?utm_source=twitter&utm_medium=heru&utm_campaign=heru …"
166,Mau ngumpulin orang-orang yang ga begitu tertarik nukar uang edisi khusus pecahan 75 ribu dari BI
167,VIDEO: Melihat Lebih Dekat Uang Pecahan Khusus Rp 75 Ribu  http://dlvr.it/RdxFHY 
168,RAI MANTRA APRESIASI PELUNCURAN UANG BARU NOMINAL RP 75 RIBU  https://www.balisharing.com/2020/08/19/rai-mantra-apresiasi-peluncuran-uang-baru-nominal-rp-75-ribu/ …
169,"duh padahal udah dihimbau supaya uang 75 ribu itu ga dijual, biar smua bisa dapet uangnya.."
170,Ehhh kalian apa udah ada yang kebagian uang 75 ribu selembaran?
171,#InfoGenWaniPooll Uang baru Rp75 ribu sempat dijual di platform e-commerce seharga ratusan ribu hingga jutaan rupiah. Tingginya harga jual uang edisi khusus peringatan HUT ke-75 RI itu disebabkan oleh membludaknya animo masyarakat untuk mendapatkan lembaran uang tersebut.
172,"Mantapp 🔥🔥🔥
#DirgahayuIndonesia75th
#Uang75Ribu  pic.twitter.com/twa93vPg0v"
173,Jubir Presiden Ungkap Identitas Bocah Sipit di Uang Baru Rp 75 Ribu - Follow @demokrasicoid https://www.demokrasi.co.id/2020/08/jubir-presiden-ungkap-identitas-bocah.html …
174,"Aditnya Perpatih, Anak yang Kenakan Pakaian Adat Makuta Dalam Pecahan Uang 75.000  https://photo.sindonews.com/view/3564/aditnya-perpatih-anak-yang-kenakan-pakaian-adat-makuta-dalam-pecahan-uang-75-000 … #Uang75Ribu"
175,"ADITYA Perpatih, 9, adalah sosok anak yang mengenakan pakaian adat Gorontalo, Makuta yang berada dalam gambar Uang Peringatan Kemerdekaan (UPK) Republik Indonesia ke 75 tahun dengan nilai Rp75 ribu.

   https://mediaindonesia.com/read/detail/337877-ini-sosok-anak-gorontalo-dalam-uang-baru-rp75-ribu …"
176,"Isu Baju Adat Cina Di Uang Pecahan 75 ribu, Ini Fakta Sebenarnya  https://familinia.com/isu-baju-adat-cina-di-uang-pecahan-75-ribu-ini-fakta-sebenarnya/ …"
177,"Barusan liat video infografis. Judulnya ""keunikan uang 75 ribu rupiah"". Nomor satu bilang begini. ""Bisa buat transaksi...""

Ya namanya duit kan emg buat transaksi. Uniknya dimana bambang?"
178,"ADITYA Perpatih, 9, adalah sosok anak yang mengenakan pakaian adat Gorontalo, Makuta yang berada dalam gambar Uang Peringatan Kemerdekaan (UPK) Republik Indonesia ke 75 tahun dengan nilai Rp75 ribu.

   https://mediaindonesia.com/read/detail/337877-ini-sosok-anak-gorontalo-dalam-uang-baru-rp75-ribu …"
179,"Itu yang bilang Pakaian Adat China di Uang 75 Ribu
Ketauan bangat dulu Sekolah Pelajaran Seni Dan Budayanya suka bolos"
180,"Ada cerita menarik tentang pemotretan anak berbaju adat untuk tampil di uang baru Rp 75 ribu. Ternyata, pemotretan itu berlangsung secara rahasia lho! Begini ceritanya: #UangBaru https://news.detik.com/berita/d-5139400/cerita-pemotretan-rahasia-anak-berbaju-adat-di-uang-baru-rp-75000?utm_content=detikcom&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1597831733 …"
181,BI Buka Penukaran Uang Pecahan 75 Ribu Hingga Akhir September  https://www.kissfmjember.com/2020/08/19/bi-buka-penukaran-uang-pecahan-75-ribu-hingga-akhir-september.html …
182,Wali Kota Risma Terima Uang Baru Pecahan Rp 75 Ribu dari Bank Indonesia –  http://suarapubliknews.net   https://suarapubliknews.net/wali-kota-risma-terima-uang-baru-pecahan-rp-75-ribu-dari-bank-indonesia/ …
183,"Inilah Sosok Muhammad Izzam Athaya, Bocah yang Pakai Baju Tidung di Uang Pecahan Rp 75 Ribu
 https://www.tribunnews.com/nasional/2020/08/19/inilah-sosok-muhammad-izzam-athaya-bocah-yang-pakai-baju-tidung-di-uang-pecahan-rp-75-ribu … via @tribunnews"
184,Kayaknya rasanya war ticket itu sama kayak mau pesen uang 75 ribu ya 🙈
185,nyuruh nukerin uang 75 ribu😃👍  pic.twitter.com/eAVlf97GDP
186,supah ada uang pecahan 75 ribu edisi hut 75? ya allah baru tau
187,"SEPANJANG sejarah republik ini, Bank Indonesia telah mengeluarkan Uang Rupiah Khusus (URK) sebanyak 10 kali untuk beberapa peristiwa sejarah di negeri ini, tiga di antaranya untuk memperingati Hari Kemerdekaan RI. Rp 75 ribu ini uang khusus yang keempat.  https://youtu.be/_z03_f5-d4M "
188,"Direncanakan Sejak 2018 Lalu, Ini Lho Uang Kertas 75 Ribu Rupiah di HUT ke-75 Kemerdekaan RI -  http://www.kalderanews.com/2020/08/direncanakan-sejak-2018-lalu-ini-lho-uang-kertas-75-ribu-rupiah-di-hut-ke-75-kemerdekaan-ri/ …"
189,Nukar uang baru 75 ribu spesial Hari Kemerdekaan Indonesia ke 75 di BI Kaltim aja full sampe tanggal 8 september 😑
190,"Kalo pake argumen mereka, ya semua nominal mata uang sudah pasti menghasilkan keuntungan bagi BI, gak cuma nominal 75 ribu doang.

Pikir mereka, BI mencetak uang itu gak ada resiko inflasi kali yak?
Dari setiap uang baru yang dicetak, pasti ada uang lama bulukan yang dimusnahkan."
191,"Uang pecahan baru, lebih bagus pecahan 75 ribu dibanding yang 100 ribu kayaknya 🤔  pic.twitter.com/XXrY8pmQQt"
192,Jerinx dan Borgol Penjara Melebihi Koruptor: Mengapa Penjual Uang 75 ribu Lolos UU ITE?  https://www.kompasiana.com/komitel/5f3cb4e2d541df12e34b03d2/bayang-bayang-hukum-manusia-pendosa …
193,"Kamu Mau Dapat Uang Baru Rp 75 Ribu, Cek di Sini! -  http://www.kalderanews.com/2020/08/kamu-mau-dapat-uang-baru-rp-75-ribu-cek-di-sini/ … ........."
194,"Kamu Mau Dapat Uang Baru Rp 75 Ribu, Cek di Sini! -  http://www.kalderanews.com/2020/08/kamu-mau-dapat-uang-baru-rp-75-ribu-cek-di-sini/ …"
195,Rai Mantra Apresiasi Peluncuran Uang Baru Nominal Rp.75 Ribu:  http://metrobali.com/rai-mantra-apresiasi-peluncuran-uang-baru-nominal-rp-75-ribu/ … via @metrobali
196,75 seems strange for banknote. Interesting!!! And everybody want to get it ASAP. The Annals of Possessions. Mengulas Dampak Guyuran Uang Baru Rp75 Ribu  http://cnn.id/537112 
197,VIRAL Cerita Warganet Jadi Orang Kelima yang Dapatkan Uang Baru Rp 75 Ribu di Bali  https://goo.gl/fb/HU1bxE 
198,"Eh kepada temen temen yg mau cari, uang 75 ribu ini dicetak sebanyak 75 juta lembar kok. Jd ga bener2 limited. Dan akan tersedia di bank umum mulai oktober. 

Gausah fomo!  https://twitter.com/kulturbiji/status/1295540448581177344 …"
199,"Asyiik ada pecahan uang 75 ribu baru, karena cakep dan baru serta masih langka maka disimpen dulu ajah, buat koleksi dulu.😁
Entar kalau udah bosen baru dipake deh buat alat tukar dan utk belanja 😁"
200,5 Fakta Diluncurkannya Uang Baru Nominal Rp 75 Ribu dan Cara Mendapatkannya  https://suratnews.id/5-fakta-diluncurkannya-uang-baru-nominal-rp-75-ribu-dan-cara-mendapatkannya/ …
201,"senilai 75 ribu hehehe, mau uang 1000an 75 lembar juga boleh kayanya"
202,"izzam athaya dengan uang 75 ribu Viral
mbul degan ikut sana sini bawa bawa negara ngg di anggap.. sedihhhh kan"
203,Bank Mandiri akan menyiapkan penukaran uang khusus Rp 75 ribu setelah pre order melalui Bank Indonesia (BI) ditutup.  https://kumparan.com/kumparanbisnis/bank-mandiri-siap-layani-pemesanan-uang-khusus-rp-75-ribu-1u24Egl2xiv?utm_medium=post&utm_source=Twitter&utm_campaign=int …
204,"Luculah, serba salah jadinya. Jangan-jangan krn ngga kebagian. Lagian kan @bank_indonesia mencetak uang kertas baru 75 ribu itu terbatas."
205,"BI buka suara terkait tudingan yang menyebut pihaknya bisa untung hingga Rp 5,6 triliun jika 75 juta lembar uang khusus kemerdekaan Rp 75 ribu laku semua. #BI #UangKhusus 

via @detikfinance https://finance.detik.com/moneter/d-5139177/benarkah-bi-untung-rp-56-t-dari-penerbitan-uang-khusus-rp-75000?utm_content=detikfinance&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1597823964 …"
206,"Direncanakan Sejak 2018 Lalu, Ini Lho Uang Kertas 75 Ribu Rupiah di HUT ke-75 Kemerdekaan RI -  http://www.kalderanews.com/2020/08/direncanakan-sejak-2018-lalu-ini-lho-uang-kertas-75-ribu-rupiah-di-hut-ke-75-kemerdekaan-ri/ …"
207,"Kamu Mau Dapat Uang Baru Rp 75 Ribu, Cek di Sini! -  http://www.kalderanews.com/2020/08/kamu-mau-dapat-uang-baru-rp-75-ribu-cek-di-sini/ …"
208,Uang 75 ribu rasa coklat willi wongka
209,pengen dapet steal deal uang 75 ribu.
210,[Hoax] Terdapat Gambar Baju Adat Tiongkok China Dalam Uang Pecahan 75 Ribu Rupiah  https://www.detax.org/issue/sAM  via @DetaxId
211,[Hoax] Ada Budaya Syahri di Mata Uang Pecahan 75 Ribu Rupiah  https://www.detax.org/issue/sjD  via @DetaxId
212,Wakil Direktur Utama PT Bank Mandiri (Persero) Tbk. Hery Gurnadi menyatakan pihaknya menyiapkan 408 kantor cabang yang tersebar di seluruh Indonesia sebagai tempat penukaran uang baru pecahan 75 ribu. #Uang75ribu  https://bit.ly/3g4F1ao 
213,"bapak bapak pemerintah tolong kasih saya uang 75 ribu yang baru, buat saya review di channel yutup kantor.

kasih sample-nya jangan nanggung 1000 lembar sekalian 🙏"
214,"Deretan Foto Asli Anak-anak yang Wajahnya ada di Uang Rp 75 Ribu, Coba Simak, Mirip Aslinya Tidak?  https://ift.tt/34jtRwl "
215,Salfok ama uang 75 ribu😳
216,tweet
217,"＼#ルームツアー 動画🏡／

「スカイラウンジから花火も見れる🎇
14階建て3LDKマンション」をご紹介！

▼ポイント
・七尾湾を一望できるスカイラウンジ
・全邸南向きで開放的で明るいLDK
・リビングは広々の22.6帖
・3面バルコニー

#マンション #スカイラウンジ　 https://www.youtube.com/watch?v=-fGsCLB7GXU …"
218,KAN LU KANN SUMPAH? ih aing baru tau bangetttt FIX SIH aing yakin banget sieta nyolong duluuu. AH OMAYGAT jangan jangan UANG KAS KELAS?!!! :O
219,"Potret anak kecil di uang pecahan 75Ribu yg baru bikin seru perbincangan baru?Lalu hubungannya dgn perbincangan hangat keagamaan?Ada tentu.Mari kita liat dr daerahnya,mereka bangga dgn laki"" kecil kelas 4SD kebanggaan KalTara. Spt botol kecil berisi surat yg dihanyutkan ke sungai"
220,TITIP UANG BARU BOLEH
221,"Terkuak..!!!, Inilah Makna Tersembunyi Dari Uang Pecahan Baru Rp75.000  https://goo.gl/fb/j8wPz3 "
222,"gw anak mandiri tp gada kek gituan,    pas daftar aja ada keterangan uang pangkal per prodi dan itu beda beda setiap prodi,  bayarnya pun kalo udah fix ketrima baru bayar uang pangkal itu +  ukt yg udah ditentuin :)"
223,"nah pas bgt di hari ada event itu, habis pembagian uang tabungan. mana tu dompetnya baru dan mahal asli:( ya gmn sih masih SMP kls 1 beli dompet 200k jg mahal bet kali. auto nangis ga berenti :("
224,"Aku jahat nggak sih?
Sekarang hp adikku rusak parah dan udah di konter 1 bulan belum jadi, mau beli cuma ada uang 500k.
Di sisi lain aku malah mau beli hp baru, padahal hp ku yang ini masih layak banget di pakai😭"
225,"Justru gopay itu tidak pinjam uang.... Yg pinjam uang itu kalau kita beli dengan pembayaran tunai...
Gopay itu uang kita,kalu kita g punya saldo gopay ya g bisa beli....
Kalau tunai itu yg bayar uang driver nya...jadi kita pinjang uang driver dulu...
Baru sampai drumah kita bayar"
226,/kle bak kasi saran cara nagihin uang yg dipinjem ma tmn guyss. Awalnya gak enak nagih karna dia emg ngaku bnr2 ga punya uang eh makin lama storynya jek hp baru sm ke salon gen gaene
227,[HOAKS] Uang Baru Pecahan Rp75 Ribu Tidak Dapat Dibelanjakan  http:///content/detail/28751/hoaks-uang-baru-pecahan-rp75-ribu-tidak-dapat-dibelanjakan/0/laporan_isu_hoaks
228,Ini sosok anak Gorontalo dalam uang baru Rp 75.000  pic.twitter.com/63nqMYKw6m
229,"Beberapa waktu lalu saat isu bakal ada perilisan uang baru sempet ngobrol2 sama temen yang intinya pasti ada aja yang bakal jual dan beli uang 75k-an ini di atas nilai aslinya.
And.. voila!
Supply & demand law is begin.
Agak lucu sih konsep ""beli"" uang ini 😅  pic.twitter.com/R4GzlmAhr6"
230,BI Jatim Beri Risma Uang Baru Pecahan Rp 75 Ribu - Republika Online  http://dlvr.it/RdyCdY 
231,baru kepikiran belanja lagi setelah lupa beberapa hari buat jualan karna repot! tapi ternyata aku perlu uang ternyata 🤣
232,"Tukar Uang Baru Pecahan Rp75.000, BI Sumut Sediakan 150 Kuota per Hari  http://kawalsumut.com/tukar-uang-baru-pecahan-rp75-000-bi-sumut-sediakan-150-kuota-per-hari/ …"
233,"uns kmrn baru pengumuman kan nah pas daftar tuh u masukin uang pangkal, mau bayar brp. nah yg diterima tuh yg gede2 uang pangkalnya salah satunya 1,2M itu. temen gue cm masuk 5jt kagak masuk anjir wkwkwk"
234,"Dalam rangka memperingati HUT RI ke-75, Bank Indonesia (BI) mengeluarkan uang baru pecahan Rp75.000.

 https://m.ayosurabaya.com/read/2020/08/19/2663/risma-terima-uang-baru-pecahan-rp75-ribu …"
235,"Terima dan bersyukur dulu nder, bsk kalo km punya uang lebih, sabi lah tuker tambah atau beli baru. Ortu mu syg km nder, rela pontang panting beliin km itu, hadiah bwt km.
Spek lepi ku 11.12 sm km, tapi belinya patungan bertiga sm ortu, udh bersyukur bngt :)"
236,"Accurated👍, contohnya cetakan uang baru 75rb😂"
237,"Anda bukan orang ekonomi? Lihat proses, Coba, bagaimana BI mendistribusikan uang cetakan baru, apa langsung dikasih kan Ke orang lain, apa dipakai untuk membelikan sesuatu yg berharga. Tentu saja hutang tidak harus bentuk SUN, ada juga hutang di warung yg cukup tulis di kertas:)"
238,"Wealah ahok.  Bini petama ja di entotin org,  bertahun2 ya biar dpt komut pertamina,  eh bini kedua bunting dl baru pesta dari uang sumberwaras. Itu yg perlu dicagar keknya.  #taiklu"
239,Kalau menurut Prof dng mengeluarkan uang cetakan baru 75.000 arahnya kemana Prof ?
240,"- Coz at that time uang jajan ku baru keluar, so I hv a lot stuff to buy. Eh pas t version keluar, JEDER! Langsung nangis nyuruh abang co 😳 sampe dimusuhin dua bulanan 😔 but srsly, gaada niat beli, cuma pas tau Johnny ikutan nulis lagu, HASRAT INGIN BELI MENGGEBU GEBU GELOOO -"
